Date;Object A;Type A;Object B;Type B;Direction;Color;Intensity;LatitudeA;LongitudeA;LatitudeB;LongitudeB
02.01.2018;A;Type1;B;Type1;out;black;19;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;19;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;19;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;19;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;20;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;20;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;20;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;20;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;20;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;20;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;20;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;20;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;20;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;21;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;21;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;21;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;21;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;21;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;21;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;21;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;21;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;21;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;22;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;22;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;22;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;22;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;22;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;22;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;22;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;22;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;22;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;23;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;23;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;23;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;23;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;23;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;23;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;23;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;23;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;23;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;24;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;24;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;24;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;24;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;24;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;24;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;24;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;24;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;24;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;25;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;25;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;25;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;25;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;25;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;25;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;25;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;25;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;25;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;26;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;26;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;26;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;26;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;26;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;26;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;26;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;26;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;26;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;27;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;27;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;27;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;27;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;27;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;27;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;27;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;27;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;27;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;28;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;28;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;28;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;28;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;28;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;28;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;28;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;28;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;28;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;29;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;29;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;29;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;29;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;29;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;29;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;29;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;29;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;29;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;30;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;30;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;30;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;30;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;30;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;30;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;30;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;30;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;30;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;31;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;31;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;31;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;31;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;31;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;31;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;31;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;31;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;31;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;32;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;32;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;32;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;32;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;32;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;32;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;32;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;32;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;32;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;33;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;33;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;33;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;33;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;33;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;33;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;33;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;33;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;33;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;34;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;34;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;34;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;34;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;34;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;34;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;34;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;34;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;34;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;35;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;35;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;35;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;35;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;35;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;35;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;35;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;35;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;35;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;36;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;36;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;36;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;36;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;36;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;36;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;36;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;36;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;36;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;37;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;37;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;37;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;37;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;37;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;37;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;37;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;37;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;37;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;38;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;38;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;38;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;38;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;38;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;38;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;38;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;38;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;38;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;39;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;39;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;39;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;39;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;39;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;39;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;39;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;39;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;39;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;40;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;40;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;40;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;40;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;40;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;40;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;40;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;40;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;40;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;41;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;41;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;41;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;41;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;41;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;41;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;41;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;41;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;41;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;42;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;42;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;42;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;42;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;42;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;42;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;42;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;42;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;42;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;43;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;43;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;43;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;43;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;43;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;43;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;43;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;43;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;43;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;44;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;44;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;44;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;44;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;44;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;44;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;44;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;44;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;44;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;45;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;45;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;45;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;45;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;45;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;45;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;45;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;45;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;45;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;46;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;46;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;46;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;46;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;46;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;46;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;46;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;46;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;46;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;47;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;47;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;47;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;47;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;47;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;47;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;47;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;47;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;47;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;48;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;48;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;48;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;48;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;48;60.012746;30.394991;60.018848;30.416448
